customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,PD,Expected_loss
7474693,1,4634.289113,8714.971773,75919.37615,4,640,0,1.779670695143162e-81,7.422757674504388e-78
5405292,3,3952.08234,14723.23613,75309.95825,3,736,0,1.1725557899291684e-08,4.1706333270394344e-05
3962757,1,4921.348793,11012.51655,91044.53916,5,635,0,1.5420297996538484e-94,6.829979843966849e-91
7358008,1,2031.263781,3725.694993,35685.35809,7,667,0,8.239093803088942e-105,1.5062195547428504e-101
4450967,0,4664.807593,7100.358794,94446.90333,5,639,0,3.183577687411406e-137,1.3365699632227898e-133
7094623,4,3191.437517,14733.0276,53352.22811,2,515,1,1.0,2872.2937653
8907952,4,4320.636657,16371.71437,61962.483,3,617,1,1.0,3888.5729913
6460287,0,3999.637876,4160.670955,66346.33391,7,683,0,5.854867682103737e-152,2.107561548627939e-148
5134222,4,6851.471057,18282.14119,88178.22007,4,581,1,1.0,6166.3239513
1423212,0,6343.335695,8973.280436,92391.9501,4,618,0,4.713144389171366e-115,2.6907351335567727e-111
3439438,0,5002.866452,4909.395404,109502.2291,5,608,0,5.849626094544903e-152,2.633840833062823e-148
6849978,0,4174.699173,6341.808271,59909.2801,3,605,0,1.2263618895031245e-90,4.60772276931667e-87
1651311,1,3576.901776,10464.90863,82583.45823,6,634,0,7.30405748943367e-102,2.3513306585365256e-98
7839772,2,4438.106232,11551.6135,69600.69612,2,609,0,2.23032238533127e-17,8.908566909937033e-14
6052742,0,3248.280163,941.6049164,94160.49164,5,767,0,2.856362896441395e-172,8.350440241355826e-169
1673954,0,7424.712015,2836.852827,103399.1553,3,607,0,1.1621230005821327e-130,7.765585744797011e-127
2881170,0,3862.186199,5345.925381,69078.23592,3,555,0,6.7185673371295866e-96,2.3353522241862665e-92
2405897,0,3026.581893,4813.136656,57493.07173,3,651,0,4.803026871465653e-100,1.3083078744693344e-96
5942986,0,4498.698222,5208.628321,79949.46077,4,561,0,1.583094568168951e-114,6.409678247171566e-111
7129527,0,2624.929835,5696.849975,56111.78979,3,670,0,1.408369251473618e-98,3.327183420200746e-95
2416170,0,6538.145623,1021.466857,99280.38972,3,619,0,6.717902250033283e-136,3.953036087261727e-132
1174998,4,1759.838321,7072.338819,29580.92988,3,549,1,1.0,1583.8544889
3628702,0,3446.255095,5232.093241,80499.30324,5,633,0,6.997166051241803e-134,2.1702617239187788e-130
8277706,2,1498.864876,5557.745634,32634.19014,5,677,0,4.188186207839328e-51,5.649772680970205e-48
8998011,3,5488.382684,15606.19725,94306.06518,5,641,0,1.2201936061552384e-28,6.027200513234934e-25
1936094,0,3264.151641,4780.410624,68658.33273,4,651,0,2.07415733005407e-118,6.093327647329354e-115
2778060,0,3446.169519,5675.628627,66417.83766,5,664,0,3.358585439203856e-125,1.0416829290787402e-121
7565682,1,3589.128043,6515.118653,73042.07805,6,551,0,3.889939694079558e-99,1.2565342477439804e-95
2491196,1,5714.371635,10638.46288,83663.09817,3,659,0,2.744272507188311e-71,1.4113613676408498e-67
3348102,0,3244.778112,4131.243173,53698.37264,4,648,0,3.672261215044166e-109,1.0724105530909652e-105
3877721,1,4144.061344,10542.22792,81420.33564,4,628,0,6.705918614030466e-79,2.501076429397234e-75
1780351,0,5291.427631,4593.554519,68653.54074,4,637,0,4.243077009556681e-115,2.0206741435946163e-111
2493804,2,5800.845814,13999.80354,87056.10751,1,598,0,3.2993971158892395e-09,1.7225364553586793e-05
7910187,0,3942.369251,5025.079236,58632.78962,4,479,0,1.745048595956035e-91,6.191663333578016e-88
2635956,1,5191.738966,10499.99916,83009.22324,5,608,0,3.9361635011026424e-87,1.8391980082699415e-83
3761062,0,3148.902918,4576.776767,65083.33101,5,596,0,4.010113332586264e-121,1.1364711817042433e-117
7714779,0,4115.973997,5771.807888,76467.34026,3,631,0,1.4609892756728663e-107,5.412054481708844e-104
4279650,0,4836.583683,4335.109869,93595.22132,4,552,0,3.587121761854155e-126,1.5614473124086217e-122
6978546,0,4664.36972,3407.726739,76857.15238,6,585,0,5.621918863828349e-141,2.3600437305063977e-137
4981468,1,3860.776222,6716.251937,67781.68184,5,685,0,6.83211299719997e-98,2.3739533465046118e-94
1322943,5,2716.063301,10953.50734,38317.43978,3,605,1,1.0,2444.4569709
3300565,1,3643.306811,6311.05855,68132.19527,7,672,0,6.239924286171558e-119,2.0460562786739834e-115
1365837,0,5919.680527,777.6944344,77769.44344,3,583,0,9.19132080498837e-118,4.896871450802965e-114
2824085,1,5832.543866,9264.762006,89426.43484,6,669,0,9.024342377994893e-112,4.737138550331217e-108
8778718,2,6935.191168,6952.50866,85205.98001,8,669,0,7.405212068061064e-109,4.62209051984257e-105
7329837,1,2345.959069,5065.857489,42334.92697,6,632,0,4.716921590998417e-91,9.959134485748181e-88
1922048,0,4024.208912,4674.630521,65977.14319,6,672,0,1.4764398676268188e-138,5.34735222600235e-135
6465270,5,965.6618318,4848.810896,16286.78164,6,675,1,1.0,869.09564862
8588130,2,2754.493437,6128.039118,50600.02776,5,616,0,1.0868939391506299e-54,2.694457999894939e-51
7922212,0,3377.685758,2331.390836,53512.6261,3,569,0,2.6189638406423647e-96,7.961433178729227e-93
8074344,0,6933.572142,859.5376488,85953.76488,1,675,0,2.3810593458395603e-111,1.485832207388573e-107
1149775,2,5590.219288,14997.34459,90694.18814,3,653,0,3.972374503462165e-35,1.9985800111572257e-31
7535028,0,3391.548281,2528.328489,56654.92965,5,668,0,8.692351921807468e-129,2.653247809642785e-125
8807014,2,1275.405149,3645.913264,22745.2884,5,586,0,7.05788528946361e-41,8.101496915309919e-38
8355857,2,4757.342824,13307.54877,85505.56553,8,780,0,2.2857431160193444e-102,9.786657249451826e-99
2080338,0,3726.272623,6294.503189,60748.37473,3,621,0,1.2693596875947931e-93,4.256982227361879e-90
1077967,1,4688.891959,9799.928088,77224.65529,5,708,0,3.868684818216096e-96,1.6325860622434947e-92
8553023,0,3965.599172,3949.711881,52333.86314,4,642,0,3.0241068556229753e-107,1.0793156078428196e-103
1624367,1,4581.01363,10716.1899,75603.12284,4,557,0,4.137106360066988e-66,1.7056926561803906e-62
5275187,2,3064.61533,6707.446171,52649.19144,4,683,0,1.2814119310915147e-50,3.5343311832611635e-47
8171980,0,6315.723415,3079.336432,86597.00233,5,591,0,1.262129153493471e-137,7.174132782725559e-134
5457935,0,1213.399768,2390.152659,26386.55921,3,561,0,8.386054308590803e-78,9.158072717231533e-75
2886350,4,3543.687578,13855.78599,73367.96314,6,508,1,0.9999999997558995,3189.318819421486
7101457,5,1962.109046,7845.888987,30574.34144,3,582,1,1.0,1765.8981414
2935501,1,3124.910558,7645.796331,69824.23238,5,634,0,5.961295484416581e-92,1.6765663678749988e-88
8470946,5,5593.882059,32487.73064,89578.59763,2,560,1,1.0,5034.4938531
8718437,0,1678.998913,899.7033386,41254.97359,5,712,0,2.251911152346408e-129,3.402860739265977e-126
5325607,5,3016.145319,12394.49597,42525.62457,2,587,1,1.0,2714.5307871000005
1335325,3,2930.441959,9478.055647,56132.29863,7,630,0,5.596248202522949e-43,1.475953249108642e-39
4150800,0,2965.997418,3110.794556,50536.88414,6,679,0,2.911083308029053e-134,7.770839017677362e-131
2761385,1,3129.578933,7463.773017,56593.67421,4,628,0,7.649253174850443e-72,2.154504743027578e-68
4259961,1,3755.316945,5787.762797,52270.91642,6,766,0,3.014743307762815e-108,1.0189184965620344e-104
7207745,0,3720.780646,4279.548904,58385.5833,5,654,0,1.8470257114853468e-122,6.185139767963153e-119
1790462,1,2893.880806,3310.484767,48354.24776,6,734,0,3.2755401892501717e-111,8.531120594657412e-108
2669780,0,4554.062515,699.4490963,69944.90963,5,625,0,8.959972792950635e-139,3.6723848608616705e-135
6904116,1,5367.416056,8101.37357,78087.37726,4,709,0,2.2550902268856924e-91,1.0893606742363454e-87
7531894,3,6164.738033,19622.36086,102390.3331,5,602,0,1.46364131645959e-16,8.120668761223761e-13
2904212,2,3701.195906,8463.103678,65731.56462,7,579,0,8.953294204234982e-74,2.982410626853524e-70
4848609,0,4723.602085,3597.17725,96092.01779,5,686,0,9.102017207161389e-155,3.869487671170807e-151
8277392,3,4382.949748,13406.85087,68567.96929,3,677,0,0.19816261259896092,781.6830956582737
3280650,4,2900.630738,10660.55772,47278.04939,5,694,1,0.999999997638656,2610.5676580355516
5702703,5,5961.575427,24758.76712,88746.03611,3,707,1,1.0,5365.4178843
6033318,0,4246.012335,1893.629255,70720.32297,5,612,0,1.8943843953449144e-134,7.239221558879421e-131
2519538,1,1066.10178,3073.941091,26530.67601,7,615,0,6.127738650578424e-96,5.87951377448081e-93
3983176,0,4773.607704,4119.026244,80279.71761,5,649,0,2.0110550479175263e-137,8.639989082916474e-134
7611968,4,3001.06638,7746.82451,39661.23823,6,529,1,0.9999999999979459,2700.959741994452
7421137,1,3765.702192,3886.212534,52646.16552,7,734,0,1.0465108386725762e-121,3.546763343226971e-118
3130602,1,4921.822166,10420.79665,100650.1798,6,581,0,2.892976819370298e-108,1.2814845691770818e-104
8996751,0,4045.49934,3787.947808,63431.77428,4,673,0,3.955049517508499e-119,1.4400135191473156e-115
4886155,0,5672.167808,6638.327495,84307.27356,4,661,0,5.14836711241954e-122,2.628216197894883e-118
6474432,0,4088.998734,4745.023229,61984.85902,2,603,0,4.683476775455143e-87,1.723565754499903e-83
7101722,0,6694.934086,3030.299827,91951.37122,0,687,0,6.225402163479461e-100,3.7510791429003115e-96
2868834,1,3917.43638,6769.518364,79949.53863,5,657,0,9.177665064013816e-104,3.235762710470048e-100
2969166,0,2732.199724,3782.314412,69517.18526,3,677,0,2.0808647927076927e-115,5.116804391085548e-112
4399003,4,5519.268109,16519.01506,82643.33997,7,686,0,1.3896375206167321e-15,6.902803845548784e-12
7351888,0,4457.03839,6826.391121,78611.89699,5,637,0,1.995397150408576e-126,8.004205532400864e-123
1377274,1,3066.60215,5750.739169,61346.65744,6,638,0,1.203281670467423e-102,3.320987541939892e-99
4331051,0,4558.494222,5190.10537,92411.5834,5,620,0,3.774357843725674e-140,1.5484849580145478e-136
3654145,3,3494.326472,10168.24096,56635.46893,6,602,0,3.1892369324672224e-27,1.0029811534740263e-23
1894980,1,4516.12018,7369.515291,70259.04669,7,678,0,1.3692500065880774e-116,5.565327827595794e-113
8924176,0,4737.203831,973.4679759,97346.79759,5,641,0,1.2413528643799583e-159,5.292487390287206e-156
3665106,2,3309.846762,7015.959092,61074.96684,8,636,0,9.701269024696043e-92,2.889874248181299e-88
5672023,0,4396.170829,5423.402521,58625.66513,3,635,0,1.50011732101273e-95,5.935294806042414e-92
7955772,0,5692.49133,5557.679024,84905.51759,3,517,0,9.120913156275587e-101,4.6728647157403544e-97
5420006,0,2868.273006,5629.040224,74846.61612,6,612,0,3.56675411373792e-137,9.207382089126537e-134
4930119,0,3586.133865,2104.305987,101655.8749,6,665,0,2.8557969520399393e-173,9.217143145146787e-170
1186515,1,2930.894475,4488.989217,46156.29713,7,591,0,4.433320659242596e-101,1.1694235523469734e-97
1262541,0,3540.947769,1525.690007,65358.8107,3,712,0,2.1605943753364135e-122,6.88549664975528e-119
1909289,0,2110.100199,1453.638193,32717.96454,5,725,0,4.775428970962788e-122,9.06897025974505e-119
7905517,1,1866.959885,4665.242815,56318.25122,6,610,0,4.8815058320590106e-101,8.202218010162948e-98
4150686,0,3316.614753,4169.64529,73260.53652,7,638,0,3.243300157066841e-153,9.681099434401592e-150
6470219,0,6459.377701,3558.234611,86775.69632,5,685,0,9.049546180762758e-146,5.260899312376981e-142
8157617,1,3910.574425,10915.97074,66122.57158,1,572,0,5.362961973948354e-30,1.887503574381295e-26
5207477,0,3400.525636,1315.268466,61283.10293,4,559,0,1.3048526910757618e-114,3.993466524486045e-111
2970459,0,5020.895136,893.3542444,89335.42444,4,564,0,2.3933302933025996e-135,1.0814994385636029e-131
1200771,5,6155.501504,22283.74217,77522.37935,4,591,1,1.0,5539.9513536
6085046,1,2179.662754,6106.680196,60362.07825,8,647,0,2.7133275607429843e-123,5.32272512119784e-120
8615605,1,3752.272556,8158.694069,68141.25009,6,700,0,2.2548581539094744e-105,7.61475813172861e-102
2123388,0,4015.973043,6133.080559,68587.89921,5,688,0,4.1875950039805414e-127,1.5135541785888598e-123
3775764,5,3177.530335,15386.07707,58770.32443,5,622,1,1.0,2859.7773015
7055278,0,4373.320821,7531.682755,68843.91116,3,584,0,6.257675702539249e-91,2.463014109688263e-87
7344392,0,4556.151294,5845.77597,64996.38471,4,745,0,2.2183700706378232e-120,9.096506701116651e-117
7215427,4,4026.863128,17453.54642,70164.06286,2,469,1,1.0,3624.1768152
6003071,5,5407.292663,22207.93686,81623.31316,3,589,1,1.0,4866.5633967
2530969,2,4432.359429,12069.84407,79572.75013,4,642,0,4.900532895939739e-47,1.954883086959886e-43
8312819,0,4075.593428,3575.488643,94806.3406,5,712,0,2.2523870658003303e-157,8.261832530419228e-154
7077287,5,2426.25889,13347.39229,56622.49156,5,635,1,1.0,2183.633001
7402250,0,2292.146751,2188.855616,46657.69183,5,662,0,3.325045071041139e-123,6.85934213086396e-120
2616043,2,2783.402561,5059.035475,42288.42283,5,699,0,1.266363089367292e-60,3.172318439490713e-57
4335148,1,5977.204677,15661.20832,134889.1295,6,715,0,4.6322819124102756e-129,2.491928740083708e-125
7098230,2,5860.263249,12804.69855,76901.54065,1,599,0,1.2274880316449842e-05,0.06474062700392805
5472124,0,3978.05777,6606.025402,81608.25096,5,662,0,1.4949400521016512e-132,5.3522621009524604e-129
1975003,5,3368.903488,16223.71788,60476.01784,3,558,1,1.0,3032.0131392
1727503,4,4955.74351,16588.09321,77239.57495,6,613,1,0.9999997102779092,4460.167866790466
8429461,0,4168.186051,568.9006393,56890.06393,5,710,0,8.095744167172741e-139,3.0370111119066626e-135
5144583,0,3809.056144,1577.715356,48374.91132,6,666,0,2.536652123103706e-135,8.696025319228935e-132
2520462,2,3746.661062,10541.46215,73473.0002,8,668,0,3.8889803796599436e-92,1.3113622223418498e-88
3799153,1,3456.143747,7042.430192,83812.83065,6,716,0,1.0974897232992052e-122,3.4137740201195776e-119
6500336,0,4257.518755,5070.660917,69551.08647,3,613,0,1.0723527749289955e-102,4.109005846112843e-99
7285058,4,4240.109699,15353.99822,77657.28369,5,623,1,0.9999999999703988,3816.0987289870386
6706686,5,3267.458419,15173.36331,48916.04478,4,532,1,1.0,2940.7125771
6567719,5,2382.162474,13529.83584,44726.66166,4,536,1,1.0,2143.9462266
4974781,1,2828.671048,5807.194729,82913.49283,7,700,0,1.8983853082496233e-135,4.8329168034548386e-132
7538875,5,4005.213515,20636.70576,73788.2388,4,658,1,1.0,3604.6921635
6100209,2,4836.221978,12011.7383,72497.04868,5,616,0,4.693287012823808e-49,2.0428000020432422e-45
8734065,1,4758.843272,10075.62942,75181.14042,3,584,0,3.1863733231109246e-60,1.3647106125690036e-56
2286822,0,4263.33188,8035.706014,79458.56438,2,722,0,2.4218300814756685e-101,9.292558854868393e-98
6131528,0,5397.405195,7581.620358,99457.15473,4,616,0,8.23756790390478e-126,4.001534261883083e-122
8676073,1,5115.428098,6314.660647,76789.53473,6,707,0,6.469711019919775e-117,2.978580738351407e-113
1789470,3,6520.358688,16754.91092,88404.03051,5,558,0,1.2999780564251588e-10,7.628690892979025e-07
4559991,0,3809.155786,3852.765724,73006.51379,6,662,0,1.0753998788051243e-145,3.6867291035528136e-142
7513513,0,6639.630981,7123.911326,107874.2084,5,676,0,1.5302061749835052e-148,9.144003894064191e-145
5558973,5,4605.821306,21489.24736,77265.14419,3,580,1,1.0,4145.2391754
7452667,5,4760.887846,18779.06415,72115.80167,5,686,1,1.0,4284.7990614
6351818,1,4786.20119,10919.15309,98201.97843,6,577,0,1.462970832897045e-104,6.301865467212415e-101
8830730,0,4156.657576,4366.376655,64909.5354,7,623,0,8.524997861325146e-144,3.1891947251094866e-140
1949521,1,1758.516686,4027.302066,29269.1601,3,636,0,4.149150039466499e-55,6.566714619407457e-52
4816750,1,1550.475738,2250.83227,23644.57045,5,605,0,2.414441043198419e-74,3.3691790324795032e-71
6704002,0,4720.501826,2852.920111,85362.15676,6,579,0,2.044095306140569e-148,8.684240062639127e-145
8699790,0,5214.578171,10025.33548,84975.78449,3,702,0,6.322606346418361e-106,2.9672752534073326e-102
7750445,1,2396.943058,6156.393979,53272.15139,6,604,0,1.309245828272589e-92,2.824368929364098e-89
6335804,0,2985.413696,1714.846238,53939.39823,6,607,0,7.12009505605583e-134,1.913078636745387e-130
8081539,0,3746.241872,2341.965993,94603.11618,7,681,0,5.4216768028484435e-179,1.8279821389753734e-175
3984319,0,6063.901718,4608.759747,104086.89,4,626,0,3.045506832273108e-139,1.6620888701161473e-135
8848908,0,3900.897404,3543.919718,56468.10082,4,593,0,1.2311505543950947e-106,4.322332801415687e-103
2889751,0,6007.918562,5882.471809,78786.4314,4,574,0,5.808773883986325e-111,3.140877639605605e-107
3525847,0,4678.62134,5270.837062,80554.32649,4,593,0,7.105033485196089e-118,2.9917585156727695e-114
8343735,3,3135.391749,9837.315703,48971.54256,4,629,0,2.463244292020145e-05,0.06950912246074177
4723748,1,4455.747357,9620.528398,81130.10732,6,616,0,1.2728430676066987e-100,5.104320420927889e-97
4508274,1,3736.703451,8572.098572,79607.93867,6,762,0,5.643079001663137e-119,1.8977861501802252e-115
3290856,2,5540.650003,10951.0032,84877.23198,5,555,0,1.5693348243337526e-54,7.82562149923753e-51
1027961,3,4544.174557,11172.88738,77422.04965,8,664,0,4.9908653123438886e-65,2.041142685279026e-61
2984335,0,5678.129268,2746.061052,75029.00213,4,526,0,6.66903656340737e-114,3.4080886530040973e-110
2623646,2,4410.124479,10778.33777,63504.50763,4,524,0,3.863376536137782e-27,1.5334174290253913e-23
2267001,0,2544.523276,1565.208915,48753.47541,6,635,0,5.783535319229878e-134,1.3244706213613664e-130
4117789,0,2919.040948,2909.941827,62653.73744,7,640,0,3.50339939950235e-150,9.203909673911373e-147
4687834,1,4797.16315,7590.025533,67700.16695,6,595,0,9.685233636240991e-95,4.1815481309024214e-91
2007313,1,2649.589144,3473.633097,36836.93473,6,615,0,4.488542277013431e-90,1.0703513600603845e-86
7774679,0,4319.656965,3302.043196,76477.25601,2,796,0,2.6300247547361105e-122,1.022472427492643e-118
7132865,1,896.3534987,1342.875359,14890.4558,7,664,0,2.7205072758250385e-98,2.1946825934321215e-95
4895134,1,4853.683964,9624.831975,90113.284,5,631,0,4.470865347376912e-98,1.9530150697589947e-94
8270641,1,6306.10164,12347.8067,112146.7556,5,625,0,4.490125554902088e-103,2.5483669313016574e-99
4259299,1,4943.980907,7601.826409,71627.35004,7,639,0,2.8573161448040458e-112,1.2713864818656644e-108
2317187,0,5833.109583,5246.536749,114283.259,5,703,0,2.9897224432427015e-163,1.569544077077026e-159
2514608,2,2975.568512,9610.750968,59438.46358,6,647,0,5.165263600372519e-63,1.3832636152903398e-59
1241736,0,4144.665376,5742.087426,61461.68641,4,720,0,5.267143232148455e-116,1.964749156624659e-112
2242080,4,2665.044904,11558.40988,50470.0685,6,621,1,0.9999994220277074,2398.539027310098
5202102,1,2983.212201,9334.070303,67218.24863,4,720,0,2.635563543814907e-83,7.076200788377485e-80
1439875,2,6481.206402,11557.85241,93052.15452,8,643,0,2.1671866112066316e-97,1.2641385364992995e-93
3674292,2,3286.719346,7364.816567,58536.98205,7,734,0,1.195503673317551e-88,3.536356546176173e-85
7495239,1,6876.660373,7930.173802,99222.5428,7,635,0,6.905772918285822e-129,4.273978947490141e-125
2553381,5,2235.96448,11071.77671,42726.18081,7,721,1,0.9999999999999998,2012.3680319999996
3089894,0,3958.290997,3811.264037,65382.35311,8,638,0,4.897394513636956e-158,1.744678135087772e-154
3159001,1,6441.971637,9959.012799,99963.86494,5,670,0,2.1255741077734378e-106,1.232359930315626e-102
7153875,1,4830.528979,8306.96101,82637.17106,6,724,0,8.146907026714083e-117,3.5418483433585e-113
7252012,1,4737.87688,9506.438906,82540.94232,5,668,0,7.828193969042405e-97,3.33801172962733e-93
1112843,0,3076.339537,6931.290683,85854.77944,5,646,0,4.554635750148781e-134,1.2610445431334713e-130
8187373,1,5829.658279,8709.369102,87935.51688,6,656,0,3.8184441047283816e-111,2.00342018592257e-107
1669152,1,2009.543132,4865.734761,38591.24372,5,749,0,3.160088891161894e-91,5.715301434969492e-88
8428785,0,2468.375012,1559.219369,63625.86599,7,706,0,9.588922620998167e-163,2.1302151290706078e-159
6920238,1,3508.626124,9546.430725,73509.55821,5,670,0,1.0437123364941891e-91,3.295796732788131e-88
1694003,4,2940.564615,12566.44318,61022.53393,7,692,0,2.6446523702141545e-16,6.999094060944861e-13
8270390,5,2743.22953,14329.50938,48757.76616,3,583,1,1.0,2468.906577
8061312,1,1719.715333,2798.636762,28383.11892,5,609,0,2.884639282023272e-76,4.464682563122578e-73
7619218,4,4653.285629,17490.24524,85084.05044,4,636,1,1.0,4187.9570661
7485624,1,4854.99213,6519.522126,74419.29484,7,671,0,2.493466729860087e-121,1.0895185214898802e-117
3092578,0,5104.896788,3061.409117,82857.08918,1,690,0,1.3400826192488862e-105,6.1568851127924395e-102
2360373,3,6093.927639,18524.19058,96969.73608,4,611,0,6.625139286624905e-07,0.0036335807469889433
4999521,0,5982.502693,6912.569737,105466.9286,5,676,0,2.9878689072228066e-148,1.6087440405412268e-144
1237260,1,4127.259967,7129.793741,77283.04313,6,669,0,7.367148879397398e-112,2.736552477677921e-108
3680529,1,2384.145114,5185.156991,50854.96257,5,620,0,2.025296207991334e-85,4.34574005281674e-82
1917084,0,6293.430573,4848.897886,86838.24753,3,627,0,3.2071939779239805e-115,1.816582737078744e-111
2856097,0,4317.711219,4528.312546,68973.86702,5,629,0,3.587144391511816e-126,1.3939428225063145e-122
2668970,0,6150.790621,3773.761794,77845.56538,4,554,0,6.042696366403837e-115,3.345062412242475e-111
8738906,1,4342.107218,8699.495535,72226.64043,3,745,0,8.819660813919196e-80,3.4466321592387267e-76
3286695,1,2610.862086,5188.38401,51715.421,6,571,0,5.98051963224516e-91,1.4052880766166796e-87
4716295,0,6873.473391,5950.082832,91447.7616,4,594,0,3.7478313065338493e-121,2.318455688347546e-117
3023946,1,6306.596397,10241.89136,86997.38515,5,667,0,1.0463164663043374e-95,5.9388260908650356e-92
5593721,1,5951.298566,9879.585104,110363.2024,7,735,0,2.984272278976663e-142,1.598426580098463e-138
6895926,1,2104.140314,6226.890358,52439.24226,4,492,0,5.927180742107417e-60,1.1224457953049388e-56
3610547,5,3059.078249,17810.31967,60586.72178,3,567,1,1.0,2753.1704241
3652766,0,3826.317374,6357.038474,64182.00445,2,600,0,2.1460931202244976e-83,7.39047005292318e-80
6757959,4,2993.392193,15211.18394,68729.4631,6,644,1,0.9980775817183316,2688.873877011576
6613218,0,3220.937527,7107.370611,80704.97598,4,626,0,3.761855523385701e-117,1.0905031463782708e-113
2913411,5,5229.124206,25805.21681,85612.75244,4,606,1,1.0,4706.211785400001
2334978,0,3893.278443,2127.013367,63636.94954,4,557,0,7.009406386357856e-113,2.456061370401021e-109
8771163,1,4525.859521,10958.33414,104855.9579,4,709,0,7.38915634054777e-103,3.009805521842308e-99
5410757,1,5468.915375,8965.639638,94362.74354,5,603,0,9.744370074938298e-100,4.796202179026797e-96
4593241,0,4933.30417,768.500532,76850.0532,4,624,0,7.770546759827956e-133,3.450102366009532e-129
2763185,1,7407.8572,8509.128924,118571.8725,5,617,0,2.765181623162499e-118,1.8435663536806807e-114
8388436,1,3888.652857,6513.180154,56681.53851,5,602,0,1.1254254383361975e-81,3.938749961513879e-78
3743682,5,4187.267271,19134.3534,73664.36313,4,500,1,1.0,3768.5405438999996
2610294,0,3407.208594,3249.577003,53642.63823,5,621,0,2.774930502310522e-119,8.509290349702634e-116
8029801,2,3205.83862,6688.312839,63753.78599,7,662,0,2.308130542159186e-87,6.65954462884991e-84
5987530,1,4218.407733,7200.725496,69581.33564,6,577,0,2.992829794548819e-96,1.1362478713989786e-92
4422041,1,4654.220549,9089.420992,94217.63266,6,694,0,6.247560410647733e-120,2.616977163992e-116
5189289,1,3197.777687,4815.038815,60984.36684,5,716,0,3.9806562821308744e-103,1.1456328454753038e-99
5925421,1,5777.953948,9014.090743,79543.76095,5,712,0,1.566920218515983e-99,8.148233576497902e-96
1746901,2,6370.938297,17663.28964,116174.5985,5,722,0,5.234588053996846e-72,3.0014313752004488e-68
3078008,0,2530.48754,2518.620803,37985.47163,5,717,0,4.128283886843617e-121,9.40191384351649e-118
4625643,2,3584.844437,7708.784716,72005.83951,8,593,0,9.076433691343134e-93,2.9283842543589728e-89
3832304,1,2616.682306,6319.243694,57419.56365,5,624,0,1.0808203222519272e-86,2.545347071881653e-83
5699082,0,4943.749784,5080.746935,63205.6707,4,613,0,2.1778631328134212e-107,9.690129353185122e-104
2851592,0,3692.348062,6160.133457,74903.237,3,656,0,3.0853683018985633e-108,1.0253028303064254e-104
3862262,0,3016.956317,2102.630608,42939.51769,4,602,0,2.370049291040028e-103,6.435301662184126e-100
6227053,0,4116.054732,2068.369948,45670.01343,5,673,0,8.632378467125918e-122,3.1978208014225686e-118
7941323,1,6502.3855,14372.90018,118402.2247,5,685,0,4.7678624653379e-107,2.790223178454667e-103
5474107,1,4582.493503,8543.03153,85460.68277,5,606,0,6.46672248184495e-96,2.6670342382882667e-92
8225044,0,3405.63975,5583.842188,67473.03001,3,658,0,3.535395175398211e-105,1.0836254107164935e-101
2861058,4,3986.093951,15907.47316,64933.70364,1,603,1,1.0,3587.4845559
3640176,4,2841.925418,14601.04219,65499.68441,5,565,1,1.0,2557.7328761999997
2702900,1,6476.842851,10263.80283,93961.87566,6,734,0,8.138579427675032e-118,4.744106998508944e-114
2000141,2,2011.52149,5946.03528,51894.15037,7,667,0,5.5621623755745455e-83,1.0069568234403885e-79
4178873,1,4448.373414,10526.83417,87337.24936,6,675,0,2.2140148030761265e-108,8.863888129385657e-105
6991424,3,4905.656536,14468.18815,70017.6219,2,601,1,1.0,4415.090882400001
2889644,1,3447.307484,9130.470087,77334.43511,5,620,0,8.555473598203621e-91,2.6544013347826577e-87
5825557,0,4671.386808,5966.460577,77375.71587,5,562,0,2.748468414257851e-120,1.1555243183311925e-116
7749882,5,6186.874279,25997.55454,93188.26966,2,587,1,1.0,5568.1868511
3105359,2,4904.780173,14739.09605,83786.29544,3,611,0,2.5109885678464236e-27,1.1084262247982524e-23
6173947,1,3887.177652,4934.302244,69454.44625,7,718,0,6.448724750747299e-129,2.2560604861503754e-125
7042720,2,2933.146038,7275.636783,40116.05793,3,662,0,3.602438410221699e-27,9.509830155072716e-24
4171877,2,2598.349177,8474.581336,52339.08976,3,581,0,2.733329561186221e-24,6.3919301542001894e-21
6008302,0,5863.84454,7317.654375,88438.83551,4,729,0,1.1296346623827106e-129,5.961601842486841e-126
1760017,1,6360.697827,8326.446553,93197.76809,5,629,0,1.3719804834929878e-102,7.854077952036233e-99
1005141,2,1831.767033,4242.7519,37301.16773,8,647,0,3.630759397475597e-86,5.985634832145668e-83
4789192,0,5280.962699,5608.88348,86647.39112,5,625,0,3.8741771909074414e-134,1.841344671104892e-130
1278257,0,6799.51152,4905.606536,94772.67868,6,748,0,1.1501649214981004e-163,7.038503670263606e-160
8573214,1,2338.303819,2937.796924,28924.93924,6,679,0,5.413785586528789e-93,1.139316796100468e-89
8373505,0,273.1984879,136.461634,5745.241917,5,754,0,1.2719626185173804e-111,3.1274843763984555e-109
1711679,0,4786.834417,3856.469836,70268.1752,6,674,0,1.04337668509859e-143,4.495024283512771e-140
1664726,1,4708.506037,10587.28125,85655.07189,5,724,0,1.9329249967988696e-101,8.191070114846114e-98
3827643,2,4492.113988,11063.32604,97724.48162,7,674,0,7.44086253520742e-98,3.008268240947136e-94
